gid,lon,lat,인구,LISA_I,LISA유형,Gi_z
라라175785,127.692564,35.101941,6,0.0514,LL,-0.436
라라175788,127.692571,35.104646,0,0.0889,LL,-0.422
라라175806,127.692609,35.120877,0,0.0743,LL,-0.523
라라175807,127.692611,35.121779,0,0.0803,LL,-0.553
라라176595,127.693258,34.93061,759,29.4705,HH,10.195
라라176596,127.69326,34.931511,232,8.7661,HH,11.189
라라176597,127.693262,34.932413,246,8.8191,HH,9.454
라라176601,127.693271,34.93602,390,7.6732,HH,6.357
라라176602,127.693273,34.936922,791,14.8825,HH,7.952
라라176603,127.693275,34.937824,456,7.3031,HH,6.256
라라176604,127.693277,34.938725,13,-0.2052,LH,2.436
라라176605,127.693279,34.939627,49,-0.0005,HL,0.038
라라176606,127.693281,34.940529,19,-0.0589,LH,1.043
라라176607,127.693283,34.941431,131,0.9474,HH,3.311
라라176608,127.693286,34.942332,402,6.114,HH,5.571
라라176610,127.69329,34.944136,15,-0.4369,LH,3.808
라라176612,127.693294,34.945939,7,0.0616,LL,-0.437
라라176622,127.693315,34.954957,239,4.1835,HH,5.028
라라176662,127.6934,34.991026,14,0.0528,LL,-0.536
라라176670,127.693417,34.99824,0,0.067,LL,-0.432
라라176671,127.693419,34.999142,17,0.0451,LL,-0.523
라라176673,127.693423,35.000946,7,0.0663,LL,-0.667
라라176674,127.693425,35.001847,0,0.0796,LL,-0.667
라라176694,127.693468,35.019882,0,0.0738,LL,-0.675
라라176695,127.69347,35.020784,7,0.065,LL,-0.711
라라176727,127.693538,35.049639,0,0.0721,LL,-0.452
라라176728,127.69354,35.050541,13,0.0554,LL,-0.54
라라177589,127.69434,34.925197,0,0.0889,LL,-0.422
라라177596,127.694355,34.93151,457,10.5146,HH,7.917
라라177599,127.694361,34.934215,0,-1.0564,LH,5.169
라라177600,127.694364,34.935117,0,-0.7486,LH,5.587
라라177601,127.694366,34.936018,221,4.586,HH,7.619
라라177602,127.694368,34.93692,606,10.6084,HH,7.382
라라177603,127.69437,34.937822,392,7.4201,HH,6.62
라라177605,127.694374,34.939625,13,0.004,LL,-0.122
라라177606,127.694376,34.940527,47,0.0122,HH,0.275
라라177607,127.694378,34.941429,26,-0.0835,LH,2.554
라라177608,127.694381,34.942331,398,5.4739,HH,4.843
라라177609,127.694383,34.943232,622,7.4713,HH,5.26
라라177610,127.694385,34.944134,373,2.6814,HH,3.067
라라177611,127.694387,34.945036,9,-0.0597,LH,0.593
라라177612,127.694389,34.945938,0,0.0625,LL,-0.508
라라177616,127.694398,34.949545,0,-0.1601,LH,0.657
라라177617,127.6944,34.950446,290,1.6234,HH,2.404
라라177618,127.694402,34.951348,598,6.1803,HH,4.581
라라177619,127.694404,34.95225,594,3.9726,HH,3.653
라라177620,127.694406,34.953152,0,-0.2429,LH,1.542
라라177621,127.694408,34.954053,0,-0.0824,LH,0.362
라라177661,127.694494,34.990123,0,0.0798,LL,-0.613
라라177662,127.694496,34.991025,0,0.0798,LL,-0.613
라라177671,127.694515,34.99914,0,0.0785,LL,-0.711
라라177672,127.694517,35.000042,0,0.0755,LL,-0.688
라라177673,127.694519,35.000944,0,0.0798,LL,-0.613
라라177694,127.694564,35.01988,0,0.0828,LL,-0.566
라라177695,127.694566,35.020782,0,0.0828,LL,-0.566
라라177727,127.694635,35.049638,0,0.0777,LL,-0.54
라라178590,127.695437,34.926097,0,0.0889,LL,-0.516
라라178595,127.695448,34.930606,78,0.3906,HH,2.028
라라178596,127.69545,34.931508,55,0.4615,HH,5.979
라라178597,127.695452,34.93241,837,13.9302,HH,6.936
라라178599,127.695456,34.934213,589,14.7242,HH,8.786
라라178600,127.695459,34.935115,745,12.7973,HH,7.612
라라178601,127.695461,34.936017,6,-0.5574,LH,5.96
라라178602,127.695463,34.936918,9,-0.2346,LH,2.769
라라178603,127.695465,34.93782,0,-0.4371,LH,2.873
라라178608,127.695476,34.942329,0,-0.3919,LH,2.871
라라178610,127.69548,34.944132,41,0.0559,HH,2.486
라라178611,127.695482,34.945034,16,-0.0953,LH,1.538
라라178612,127.695484,34.945936,9,-0.1672,LH,1.639
라라178616,127.695493,34.949543,0,-0.2516,LH,1.802
라라178617,127.695495,34.950445,0,-0.3339,LH,2.89
라라178618,127.695497,34.951346,0,-0.4208,LH,3.669
라라178619,127.695499,34.952248,23,-0.1089,LH,2.893
라라178620,127.695501,34.95315,27,-0.0281,LH,1.137
라라178621,127.695504,34.954052,0,0.0672,LL,-0.582
라라178640,127.695544,34.971185,0,0.0889,LL,-0.516
라라178641,127.695546,34.972086,0,0.0889,LL,-0.422
라라178645,127.695555,34.975693,0,0.0,이웃없음,-0.298
라라178661,127.695589,34.990121,0,0.0824,LL,-0.628
라라178662,127.695591,34.991023,0,0.0824,LL,-0.628
라라178669,127.695606,34.997335,0,0.0889,LL,-0.422
라라178670,127.695609,34.998237,0,0.0889,LL,-0.596
라라178671,127.695611,34.999139,0,0.0843,LL,-0.64
라라178672,127.695613,35.00004,7,0.0708,LL,-0.64
라라178728,127.695733,35.050538,0,0.082,LL,-0.562
라라178729,127.695735,35.051439,0,0.0785,LL,-0.476
라라179589,127.69653,34.925194,0,0.0889,LL,-0.422
라라179595,127.696543,34.930604,50,0.02,HH,0.36
라라179596,127.696545,34.931506,57,0.482,HH,6.681
라라179597,127.696547,34.932408,537,11.8526,HH,8.298
라라179598,127.696549,34.93331,229,7.4568,HH,11.585
라라179599,127.696551,34.934211,599,14.6275,HH,9.154
라라179600,127.696554,34.935113,768,11.8973,HH,7.125
라라179601,127.696556,34.936015,23,-0.1406,LH,3.744
라라179602,127.696558,34.936917,0,0.0531,LL,-0.575
라라179603,127.69656,34.937818,14,0.0418,LL,-0.554
라라179607,127.696569,34.941425,56,-0.004,HL,0.032
라라179608,127.696571,34.942327,9,0.0352,LL,-0.446
라라179609,127.696573,34.943229,9,0.0352,LL,-0.474
라라179610,127.696575,34.944131,11,0.0247,LL,-0.373
라라179611,127.696577,34.945032,8,-0.0757,LH,0.806
라라179612,127.696579,34.945934,377,0.9261,HH,1.822
라라179613,127.696582,34.946836,324,1.0916,HH,1.936
라라179614,127.696584,34.947738,0,-0.1692,LH,1.038
라라179615,127.696586,34.948639,95,0.207,HH,1.097
라라179616,127.696588,34.949541,393,-0.0821,HL,1.03
라라179617,127.69659,34.950443,15,-0.0451,LH,0.659
라라179618,127.696592,34.951345,17,0.0124,LL,-0.269
라라179619,127.696594,34.952246,46,-0.0119,HL,-0.287
라라179620,127.696597,34.953148,9,0.0257,LL,-0.367
라라179621,127.696599,34.95405,6,0.0511,LL,-0.481
라라179639,127.696638,34.970281,0,0.0889,LL,-0.422
라라179661,127.696685,34.990119,10,0.0599,LL,-0.601
라라179729,127.696832,35.051438,8,0.0682,LL,-0.562
라라179782,127.696947,35.099229,0,0.0,이웃없음,-0.298
라라180591,127.697629,34.926996,0,0.0682,LL,-0.437
라라180595,127.697638,34.930603,59,0.0009,HH,0.095
라라180596,127.69764,34.931504,10,-0.3285,LH,4.072
라라180597,127.697642,34.932406,945,7.894,HH,5.303
라라180598,127.697644,34.933308,320,5.59,HH,6.871
라라180599,127.697646,34.93421,9,-0.4086,LH,4.877
라라180600,127.697649,34.935111,11,-0.2612,LH,3.366
라라180601,127.697651,34.936013,32,-0.0158,LH,1.807
라라180602,127.697653,34.936915,15,0.0306,LL,-0.475
라라180603,127.697655,34.937817,12,0.0417,LL,-0.419
라라180606,127.697662,34.940522,143,1.8543,HH,4.423
라라180607,127.697664,34.941424,0,-0.0421,LH,0.245
라라180608,127.697666,34.942325,8,-0.0047,LH,-0.022
라라180609,127.697668,34.943227,23,-0.0061,LH,0.131
라라180610,127.69767,34.944129,20,-0.0106,LH,0.165
라라180611,127.697672,34.945031,26,-0.0425,LH,1.286
라라180612,127.697675,34.945932,82,0.4203,HH,2.259
라라180613,127.697677,34.946834,30,-0.0418,LH,2.181
라라180614,127.697679,34.947736,12,-0.1063,LH,1.038
라라180615,127.697681,34.948637,40,0.0299,HH,1.306
라라180616,127.697683,34.949539,37,0.0124,HH,1.312
라라180617,127.697685,34.950441,33,-0.0054,LH,1.021
라라180618,127.697688,34.951343,44,-0.0049,HL,-0.131
라라180619,127.69769,34.952244,39,-0.0038,HL,-0.226
라라180620,127.697692,34.953146,6,0.0308,LL,-0.356
라라180660,127.697779,34.989216,7,0.0385,LL,-0.396
라라180661,127.697781,34.990118,0,0.0438,LL,-0.396
라라180665,127.697789,34.993725,0,0.0721,LL,-0.452
라라180666,127.697792,34.994626,6,0.0697,LL,-0.617
라라180667,127.697794,34.995528,0,0.0805,LL,-0.617
라라180668,127.697796,34.99643,0,0.0889,LL,-0.596
라라180669,127.697798,34.997332,0,0.0889,LL,-0.422
라라180729,127.697928,35.051436,0,0.0682,LL,-0.373
라라181590,127.698722,34.926092,8,0.0682,LL,-0.476
라라181592,127.698726,34.927896,8,0.0682,LL,-0.476
라라181595,127.698733,34.930601,43,-0.0041,HL,-0.047
라라181596,127.698735,34.931503,15,-0.2108,LH,2.776
라라181597,127.698737,34.932404,7,-0.3263,LH,3.317
라라181598,127.698739,34.933306,30,-0.0461,LH,3.153
라라181599,127.698741,34.934208,18,-0.0309,LH,0.532
라라181600,127.698744,34.93511,18,0.0205,LL,-0.431
라라181601,127.698746,34.936011,0,0.0425,LL,-0.436
라라181605,127.698754,34.939618,1164,1.7458,HH,4.352
라라181606,127.698757,34.94052,64,0.3881,HH,3.862
라라181607,127.698759,34.941422,33,-0.0031,LH,0.633
라라181608,127.698761,34.942323,43,0.0266,HH,0.99
라라181609,127.698763,34.943225,122,0.325,HH,1.4
라라181610,127.698765,34.944127,111,0.3256,HH,1.368
라라181617,127.698781,34.950439,30,0.0016,LL,-0.106
라라181618,127.698783,34.951341,41,-0.0059,HL,-0.264
라라181619,127.698785,34.952243,0,0.0262,LL,-0.312
라라181660,127.698874,34.989214,26,0.0164,LL,-0.534
라라181661,127.698876,34.990116,27,0.0044,LL,-0.178
라라181666,127.698887,34.994625,7,0.0658,LL,-0.77
라라181667,127.69889,34.995526,0,0.0785,LL,-0.711
라라181779,127.699134,35.09652,0,0.0,이웃없음,-0.298
라라182591,127.699819,34.926992,0,0.0682,LL,-0.437
라라182597,127.699832,34.932402,12,0.0264,LL,-0.356
라라182598,127.699834,34.933304,22,0.0137,LL,-0.352
라라182599,127.699836,34.934206,41,-0.0067,HL,-0.301
라라182600,127.699839,34.935108,26,0.0121,LL,-0.466
라라182601,127.699841,34.936009,6,0.0475,LL,-0.531
라라182603,127.699845,34.937813,0,0.0889,LL,-0.667
라라182604,127.699847,34.938715,0,-0.5143,LH,3.403
라라182605,127.69985,34.939616,7,-0.3706,LH,3.45
라라182606,127.699852,34.940518,62,0.4149,HH,4.409
라라182607,127.699854,34.94142,66,0.2026,HH,2.077
라라182608,127.699856,34.942322,111,0.634,HH,2.781
라라182609,127.699858,34.943223,248,2.2655,HH,3.893
라라182610,127.69986,34.944125,110,1.0085,HH,3.424
라라182617,127.699876,34.950437,16,-0.4169,LH,5.263
라라182618,127.699878,34.951339,8,-0.4975,LH,5.724
라라182619,127.69988,34.952241,8,-0.6261,LH,5.492
라라182653,127.699955,34.9829,11,0.0377,LL,-0.332
라라182658,127.699966,34.987409,0,0.0554,LL,-0.428
라라182659,127.699968,34.988311,0,0.0446,LL,-0.453
라라182660,127.69997,34.989212,0,0.0263,LL,-0.324
라라182661,127.699972,34.990114,18,-0.0027,LH,-0.003
라라182662,127.699974,34.991016,109,-0.0973,HL,-0.1
라라182663,127.699977,34.991918,0,-0.0,LH,-0.133
라라182665,127.699981,34.993721,0,0.0605,LL,-0.536
라라182666,127.699983,34.994623,11,0.0503,LL,-0.639
라라182667,127.699985,34.995525,0,0.0773,LL,-0.597
라라182725,127.700113,35.047825,9,0.0,이웃없음,-0.22
라라182756,127.700181,35.075779,0,0.0,이웃없음,-0.298
라라182773,127.700218,35.091108,0,0.0889,LL,-0.516
라라183598,127.700929,34.933302,20,0.0021,LL,-0.085
라라183599,127.700931,34.934204,11,0.0003,LL,-0.08
라라183600,127.700934,34.935106,20,0.0111,LL,-0.263
라라183601,127.700936,34.936008,9,0.0459,LL,-0.515
라라183602,127.700938,34.936909,0,0.0824,LL,-0.74
라라183603,127.70094,34.937811,0,0.0889,LL,-0.731
라라183604,127.700942,34.938713,0,0.0852,LL,-0.706
라라183606,127.700947,34.940516,0,-0.2054,LH,1.1
라라183607,127.700949,34.941418,322,1.3487,HH,2.172
라라183608,127.700951,34.94232,330,1.6657,HH,2.519
라라183609,127.700953,34.943222,0,-0.4185,LH,3.648
라라183610,127.700956,34.944123,586,2.977,HH,3.223
라라183617,127.700971,34.950436,487,7.5101,HH,5.52
라라183618,127.700973,34.951337,1116,12.132,HH,6.583
라라183619,127.700975,34.952239,590,8.9445,HH,6.044
라라183648,127.701039,34.97839,0,0.0528,LL,-0.377
라라183649,127.701041,34.979291,10,0.0466,LL,-0.377
라라183651,127.701046,34.981095,0,0.0541,LL,-0.382
라라183653,127.70105,34.982898,18,0.028,LL,-0.416
라라183654,127.701052,34.9838,8,0.041,LL,-0.423
라라183658,127.701061,34.987407,15,0.031,LL,-0.445
라라183659,127.701064,34.988309,24,0.0145,LL,-0.457
라라183660,127.701066,34.989211,38,-0.0035,HL,-0.298
라라183661,127.701068,34.990112,37,-0.0005,HL,-0.053
라라183662,127.70107,34.991014,20,0.0063,LL,-0.168
라라183663,127.701072,34.991916,0,0.0232,LL,-0.289
라라183664,127.701075,34.992818,9,0.0568,LL,-0.668
라라183665,127.701077,34.993719,28,0.0153,LL,-0.697
라라183666,127.701079,34.994621,0,0.0721,LL,-0.662
라라183671,127.70109,34.99913,0,0.0,이웃없음,-0.298
라라183730,127.70122,35.052332,6,0.0,이웃없음,-0.246
라라183772,127.701313,35.090205,0,0.0779,LL,-0.601
라라183773,127.701315,35.091106,0,0.0801,LL,-0.671
라라184599,127.702026,34.934202,77,-0.0771,HL,-0.279
라라184601,127.702031,34.936006,0,0.0702,LL,-0.555
라라184603,127.702035,34.937809,0,0.0889,LL,-0.596
라라184608,127.702046,34.942318,15,-0.1419,LH,1.652
라라184609,127.702048,34.94322,8,-0.2423,LH,2.541
라라184610,127.702051,34.944122,168,0.8403,HH,1.959
라라184617,127.702066,34.950434,0,-0.8157,LH,5.467
라라184618,127.702068,34.951336,144,2.1982,HH,6.517
라라184619,127.702071,34.952237,225,3.2682,HH,5.5
라라184620,127.702073,34.953139,0,-0.4359,LH,2.484
라라184649,127.702137,34.97929,18,0.0319,LL,-0.515
라라184651,127.702141,34.981093,12,0.0395,LL,-0.494
라라184652,127.702144,34.981995,15,0.0381,LL,-0.577
라라184654,127.702148,34.983798,13,0.0428,LL,-0.547
라라184655,127.70215,34.9847,13,0.0469,LL,-0.535
라라184656,127.702153,34.985602,0,0.0777,LL,-0.54
라라184658,127.702157,34.987405,7,0.0318,LL,-0.371
라라184659,127.702159,34.988307,35,-0.0004,HL,-0.254
라라184660,127.702161,34.989209,33,0.0009,LL,-0.18
라라184661,127.702164,34.99011,22,0.0111,LL,-0.31
라라184662,127.702166,34.991012,15,0.028,LL,-0.471
라라184664,127.70217,34.992816,0,0.0646,LL,-0.565
라라184665,127.702173,34.993717,0,0.073,LL,-0.668
라라184666,127.702175,34.994619,0,0.0708,LL,-0.559
라라184668,127.702179,34.996423,0,0.0889,LL,-0.422
라라184669,127.702181,34.997324,0,0.0889,LL,-0.422
라라184772,127.70241,35.090203,0,0.0779,LL,-0.601
라라184773,127.702413,35.091105,17,0.0451,LL,-0.671
라라184774,127.702415,35.092006,0,0.0779,LL,-0.601
라라184776,127.702419,35.09381,0,0.0725,LL,-0.514
라라185599,127.703121,34.934201,0,-0.0103,LH,-0.132
라라185600,127.703124,34.935102,0,0.0227,LL,-0.264
라라185609,127.703144,34.943218,0,-0.0341,LH,0.072
라라185610,127.703146,34.94412,0,-0.0622,LH,0.164
라라185613,127.703153,34.946825,0,0.0,이웃없음,-0.298
라라185617,127.703161,34.950432,9,-0.0029,LH,-0.075
라라185618,127.703164,34.951334,0,-0.1059,LH,0.604
라라185619,127.703166,34.952235,0,-0.1012,LH,0.572
라라185620,127.703168,34.953137,0,-0.1043,LH,0.376
라라185641,127.703215,34.972074,0,0.0,이웃없음,-0.298
라라185648,127.70323,34.978386,7,0.0318,LL,-0.346
라라185649,127.703233,34.979288,6,0.0277,LL,-0.348
라라185650,127.703235,34.980189,20,0.0185,LL,-0.41
라라185651,127.703237,34.981091,20,0.0234,LL,-0.507
라라185652,127.703239,34.981993,0,0.0613,LL,-0.614
라라185653,127.703242,34.982895,0,0.06,LL,-0.533
라라185655,127.703246,34.984698,0,0.0665,LL,-0.484
라라185657,127.70325,34.986502,0,0.0798,LL,-0.481
라라185659,127.703255,34.988305,21,0.0156,LL,-0.321
라라185660,127.703257,34.989207,20,0.0141,LL,-0.302
라라185661,127.703259,34.990109,18,0.024,LL,-0.436
라라185662,127.703262,34.99101,0,0.047,LL,-0.416
라라185663,127.703264,34.991912,10,0.0539,LL,-0.488
라라185666,127.703271,34.994617,0,0.0889,LL,-0.596
라라185724,127.7034,35.046918,0,0.0,이웃없음,-0.298
라라185773,127.70351,35.091103,0,0.0743,LL,-0.523
라라185775,127.703514,35.092906,0,0.0811,LL,-0.62
라라185776,127.703516,35.093808,12,0.055,LL,-0.593
라라185777,127.703519,35.09471,7,0.0626,LL,-0.514
라라186603,127.704225,34.937806,0,0.0889,LL,-0.516
라라186616,127.704254,34.949528,0,0.0657,LL,-0.367
라라186648,127.704326,34.978384,18,0.0228,LL,-0.385
라라186649,127.704328,34.979286,34,0.0006,LL,-0.368
라라186650,127.70433,34.980188,32,0.003,LL,-0.376
라라186651,127.704333,34.981089,0,0.0432,LL,-0.465
라라186652,127.704335,34.981991,11,0.0492,LL,-0.673
라라186653,127.704337,34.982893,17,0.0406,LL,-0.611
라라186660,127.704353,34.989205,0,0.0509,LL,-0.439
라라186666,127.704366,34.994616,0,0.0889,LL,-0.516
라라186729,127.704508,35.051425,0,0.0889,LL,-0.422
라라186730,127.70451,35.052327,0,0.0889,LL,-0.422
라라186766,127.704591,35.084789,0,0.065,LL,-0.524
라라186767,127.704593,35.08569,18,0.0319,LL,-0.515
라라186768,127.704595,35.086592,9,0.0409,LL,-0.431
라라186776,127.704613,35.093806,0,0.0725,LL,-0.514
라라187601,127.705316,34.936,0,0.0889,LL,-0.422
라라187603,127.70532,34.937804,0,0.0889,LL,-0.667
라라187604,127.705323,34.938706,0,0.0212,LL,-0.261
라라187606,127.705327,34.940509,0,-0.0554,LH,0.042
라라187648,127.705422,34.978382,6,0.0398,LL,-0.431
라라187649,127.705424,34.979284,27,0.0099,LL,-0.428
라라187650,127.705426,34.980186,33,0.0021,LL,-0.442
라라187651,127.705428,34.981088,8,0.0356,LL,-0.44
라라187653,127.705433,34.982891,0,0.0597,LL,-0.449
라라187654,127.705435,34.983793,6,0.0613,LL,-0.497
라라187655,127.705437,34.984695,0,0.0811,LL,-0.486
라라187656,127.70544,34.985596,0,0.0889,LL,-0.422
라라187660,127.705449,34.989203,0,0.0889,LL,-0.422
라라187667,127.705464,34.995515,0,0.0889,LL,-0.422
라라187765,127.705686,35.083885,0,0.0889,LL,-0.731
라라187766,127.705688,35.084787,0,0.0752,LL,-0.731
라라187767,127.70569,35.085689,19,0.033,LL,-0.702
라라187768,127.705692,35.08659,15,0.0394,LL,-0.639
라라187769,127.705695,35.087492,0,0.0695,LL,-0.551
라라187774,127.705706,35.092001,0,0.0,이웃없음,-0.298
라라188602,127.706413,34.9369,0,0.0889,LL,-0.596
라라188603,127.706415,34.937802,0,0.0889,LL,-0.596
라라188605,127.70642,34.939605,105,0.6027,HH,2.27
라라188606,127.706422,34.940507,7,-0.2753,LH,2.27
라라188648,127.706517,34.97838,0,0.0667,LL,-0.579
라라188649,127.706519,34.979282,0,0.0554,LL,-0.534
라라188650,127.706522,34.980184,12,0.0314,LL,-0.409
라라188651,127.706524,34.981086,11,0.0295,LL,-0.32
라라188708,127.706653,35.032485,0,0.0,이웃없음,-0.298
라라188713,127.706664,35.036993,0,0.0889,LL,-0.422
라라188714,127.706667,35.037895,0,0.0811,LL,-0.486
라라188715,127.706669,35.038797,6,0.0734,LL,-0.486
라라188716,127.706671,35.039699,0,0.0734,LL,-0.385
라라188728,127.706699,35.050519,0,0.0889,LL,-0.422
라라188764,127.70678,35.082982,0,0.0889,LL,-0.516
라라188765,127.706783,35.083883,0,0.0889,LL,-0.731
라라188766,127.706785,35.084785,0,0.0807,LL,-0.727
라라188767,127.706787,35.085687,0,0.0717,LL,-0.658
라라188768,127.70679,35.086588,6,0.0589,LL,-0.589
라라188769,127.706792,35.08749,0,0.0708,LL,-0.506
라라189605,127.707515,34.939604,629,10.5682,HH,6.3
라라189606,127.707517,34.940505,109,1.5537,HH,5.721
라라189607,127.707519,34.941407,0,-0.4761,LH,2.247
라라189616,127.70754,34.949523,0,0.0,이웃없음,-0.298
라라189647,127.70761,34.977477,10,0.0553,LL,-0.562
라라189648,127.707613,34.978379,0,0.0734,LL,-0.672
라라189655,127.707629,34.984691,0,0.0,이웃없음,-0.298
라라189661,127.707642,34.990101,0,0.0889,LL,-0.422
라라189682,127.70769,35.009038,0,0.0794,LL,-0.549
라라189683,127.707692,35.009939,0,0.0747,LL,-0.462
라라189727,127.707793,35.049616,0,0.0889,LL,-0.422
